0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,
0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,
0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,
0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,
0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,
0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,
0.261,0.261,0.261,0.261,0.261,0.261,0.261,0.261,0.261,0.261,
0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,
0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,
0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,
0.314,0.314,0.314,0.314,0.314,0.314,0.314,0.314,0.314,0.314,
0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,
0.298,0.298,0.298,0.298,0.298,0.298,0.298,0.298,0.298,0.298,
0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,
0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,
0.269,0.269,0.269,0.269,0.269,0.269,0.269,0.269,0.269,0.269,
0.291,0.291,0.291,0.291,0.291,0.291,0.291,0.291,0.291,0.291,
0.346,0.346,0.346,0.346,0.346,0.346,0.346,0.346,0.346,0.346,
0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,
0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,
0.269,0.269,0.269,0.269,0.269,0.269,0.269,0.269,0.269,0.269,
0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,
0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,
0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,
0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,
0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,
0.266,0.266,0.266,0.266,0.266,0.266,0.266,0.266,0.266,0.266,
0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,
0.291,0.291,0.291,0.291,0.291,0.291,0.291,0.291,0.291,0.291,
0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,
0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,
0.276,0.276,0.276,0.276,0.276,0.276,0.276,0.276,0.276,0.276,
0.283,0.283,0.283,0.283,0.283,0.283,0.283,0.283,0.283,0.283,
0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,
0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,
0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,
0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,
0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,
0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,
0.276,0.276,0.276,0.276,0.276,0.276,0.276,0.276,0.276,0.276,
0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,
0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,
0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,
0.238,0.238,0.238,0.238,0.238,0.238,0.238,0.238,0.238,0.238,
0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,
0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,
0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,
0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,
0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,
0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,
0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,
0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,
0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,
0.328,0.328,0.328,0.328,0.328,0.328,0.328,0.328,0.328,0.328,
0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,
0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,
0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,
0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,
0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,
0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,
0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,
0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,
0.276,0.276,0.276,0.276,0.276,0.276,0.276,0.276,0.276,0.276,
0.309,0.309,0.309,0.309,0.309,0.309,0.309,0.309,0.309,0.309,
0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,
0.257,0.257,0.257,0.257,0.257,0.257,0.257,0.257,0.257,0.257,
0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,
0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,
